PlanId,min,q1,median,q3,max,mean,sd,count_non_missing
29418TX0140003,96.12,209.9575,254.955,394.22,620.77,306.682880434783,126.704915366597,368
29418TX0140005,100.35,219.1975,266.175,411.5675,648.08,320.176929347826,132.279523718441,368
29418TX0140006,84.4,184.3425,223.85,346.125,545.03,269.267690217391,111.246129795053,368
29418TX0140007,87.18,190.43,231.24,357.56,563.04,278.161440217391,114.921071325953,368
29418TX0150001,99.61,217.5775,264.2,408.525,643.29,317.806983695652,131.300591486347,368
29418TX0150002,98.52,215.2075,261.325,404.075,636.29,314.34910326087,129.871956549918,368
29418TX0150003,102.86,224.6775,272.825,421.855,664.28,328.180081521739,135.586273367205,368
29418TX0150004,86.5,188.95,229.445,354.78,558.66,275.998586956522,114.027376325496,368
29418TX0150005,89.36,195.19,237.02,366.4975,577.11,285.114918478261,117.793879653898,368
29497DE0090001,153.95,282.445,325.115,511.8525,727.08,399.433043478261,161.755982267798,46
29497DE0090002,144.66,265.3975,305.49,480.96,683.19,375.323043478261,151.990713807998,46
29497DE0090003,223.66,410.335,472.325,743.625,1056.31,580.298260869565,234.998968993524,46
29497DE0090004,195.26,358.225,412.35,649.195,922.17,506.607391304348,205.156495620455,46
29678NE0980002,131.38,239.8,277.46,441.74,620.72,340.894347826087,136.927606027669,184
29678NE0980003,175.93,321.1,371.52,591.5,831.15,456.462608695652,183.348245451374,184
29678NE0980004,201.08,367.02,424.65,676.08,950,521.737173913044,209.567690170871,184
29678NE0980005,245.05,447.27,517.505,823.92,1157.73,635.81847826087,255.391343687406,184
29678NE1100001,161.67,295.09,341.425,543.58,763.8,419.48152173913,168.49411123588,184
29678NE1100004,152.73,278.75,322.53,513.5,721.53,396.266304347826,159.168011811676,184
29678NE1100005,178.15,325.15,376.21,598.97,841.64,462.225434782609,185.663123342275,184
29678NE1100006,207.28,378.32,437.73,696.9,979.26,537.803913043478,216.020896909406,184
29678NE1100007,235.31,429.48,496.92,791.14,1111.68,610.52847826087,245.232238522561,184
29678NE1100008,272.16,496.74,574.74,915.04,1285.77,706.142173913044,283.637271159622,184
29678NE1100009,105.91,193.31,223.67,356.1,500.37,274.805869565217,110.381805433796,184
29678NE1120001,219.69,420,489.04,771.49,1161.16,597.395733695652,240.397696948129,736
29678NE1120007,179.9,343.93,400.465,631.76,950.86,489.198559782609,196.858112966279,736
29698MI0540001,137.16,268.15,323.535,504.0275,820.32,388.981028985507,159.026763969438,690
29698MI0540005,133.63,261.26,315.21,491.065,799.23,378.978057971014,154.937538665295,690
29698MI0540008,134.54,263.04,317.365,494.41,804.69,381.563492753623,155.994337164545,690
29698MI0540014,137.86,269.52,325.19,506.5875,824.52,390.965971014493,159.837792802067,690
29698MI0540016,180.66,353.21,426.155,663.9025,1080.54,512.367753623188,209.470970566427,690
29698MI0540017,115.49,225.79,272.415,424.39,690.72,327.527289855072,133.902867991541,690
29698MI0540018,108.91,212.92,256.895,400.2125,651.36,308.864260869565,126.272070852265,690
29698MI0540019,138.42,270.63,326.525,508.69,827.91,392.577202898551,160.497633418981,690
29698MI0540020,102.5,200.38,241.77,376.6525,613.02,290.678420289855,118.838178030412,690
29698MI0540021,83.53,163.32,197.045,306.97,499.62,236.905565217391,96.8540551703731,690
29698MI0540022,168.28,329,396.945,618.39,1006.47,477.248985507246,195.113535888525,690
29698MI0540023,105.56,206.37,248.99,387.915,631.32,299.36552173913,122.389036763814,690
29698MI0540024,110.38,215.8,260.36,405.625,660.15,313.035101449275,127.977663857825,690
29698MI0540025,89.96,175.87,212.195,330.5725,538.02,255.119043478261,104.299653292222,690
29698MI0540026,133.47,260.95,314.83,490.4825,798.27,378.527608695652,154.753250231192,690
29698MI0540027,108.78,212.66,256.59,399.745,650.58,308.494202898551,126.121510149987,690
29698MI0570003,140.79,272.465,329.055,507.4825,842.07,394.416050724638,161.578722093526,552
29698MI0570006,141.69,274.195,331.14,510.7025,847.41,396.924311594203,162.605069920816,552
29698MI0570009,145.47,281.5075,339.965,524.31,870,407.499202898551,166.937449764958,552
29698MI0570013,152.59,284.8375,330.33,520.045,768.21,404.575942028985,163.193276516531,138
29698MI0570016,153.56,286.645,332.435,523.355,773.1,407.140869565217,164.228415677759,138
29698MI0570019,157.65,294.2875,341.295,537.305,793.71,417.998043478261,168.607656898366,138
29698MI0570021,191.63,370.845,447.87,690.7275,1146.12,536.834655797101,219.921866096069,552
29698MI0570022,121.17,234.49,283.185,436.74,724.68,339.437300724638,139.055079299203,552
29698MI0570023,146.34,283.2025,342.02,527.47,875.25,409.95259057971,167.943606542721,552
29698MI0570024,106.98,207.025,250.025,385.5975,639.81,299.685416666667,122.770208095585,552
29698MI0570025,176.19,340.9625,411.775,635.055,1053.75,493.569094202899,202.197352252645,552
29698MI0570026,110.12,213.095,257.365,396.915,658.59,308.481865942029,126.373906848224,552
29698MI0570027,115.28,223.1,269.43,415.5275,689.49,322.945054347826,132.299593852636,552
29698MI0570028,140.14,271.195,327.515,505.1125,838.14,392.573423913043,160.823720512691,552
29698MI0570029,207.68,387.685,449.605,707.8175,1045.59,550.650434782609,222.116039518735,138
29698MI0570030,131.32,245.1325,284.29,447.565,661.14,348.179057971015,140.445250999467,138
29698MI0570031,158.6,296.06,343.345,540.5375,798.48,420.508115942029,169.620726876775,138
29698MI0570032,115.94,216.4225,250.995,395.1425,583.71,307.401014492754,123.996790270972,138
29698MI0570033,190.94,356.4425,413.385,650.7875,961.35,506.275797101449,204.21727533255,138
29698MI0570034,119.34,222.775,258.36,406.74,600.84,316.424202898551,127.63651528188,138
29698MI0570035,124.94,233.225,270.475,425.8125,629.01,331.258768115942,133.619937268724,138
29698MI0570036,151.87,283.505,328.78,517.605,764.61,402.676014492754,162.427579584094,138
29817TX0020001,42.71,43,43,43,43,42.9936956521739,0.0423085420951687,1196
30042OH0010001,24.93,24.93,24.93,24.93,24.93,24.93,0,782
30042OH0020001,19.89,19.89,19.89,19.89,19.89,19.89,0,782
30042OH0030001,24.93,24.93,24.93,24.93,24.93,24.93,0,782
30042OH0040001,19.89,19.89,19.89,19.89,19.89,19.89,0,782
30045AZ0010020,35.9,35.9,35.9,35.9,35.9,35.9,0,322
30045AZ0010021,17.71,17.71,20.07,21.06,30.45,19.9045652173913,2.08421555585606,322
30045AZ0010022,35.22,35.22,42.02,45.99,47.65,41.234347826087,4.49011351251565,322
30045AZ0020020,34.12,34.12,34.12,34.12,34.12,34.12,0,322
30045AZ0020021,14.45,14.45,16.37,17.18,28.94,16.3265217391304,2.18730584672724,322
30045AZ0020022,27.28,27.28,34.45,38.58,40.14,33.7310869565217,4.63295136804909,322
30115FL0010001,21.55,21.55,21.55,21.55,21.55,21.55,0,67
30115FL0020001,36.04,36.04,36.04,36.04,36.04,36.04,0,67
30115FL0040001,21.55,25.35,25.35,25.35,32.49,25.4226086956522,1.19052638595416,3082
30115FL0050001,34.47,34.47,34.47,34.47,40.76,34.6408695652174,0.940619253226736,3082
30219FL0030001,10.46,11.28,11.28,11.5,11.5,11.3719565217391,0.163429497858787,6164
30219FL0040001,13.77,17.75,17.75,18.1,18.1,17.8376086956522,0.611630548603806,6164
30252FL0010001,146.19,309.37,369.14,577.7125,1006.56,446.831903381643,181.877251753482,8280
30252FL0010002,163.49,345.99,412.845,646.1025,1125.72,499.728171497585,203.408165126703,8280
30252FL0020033,139.19,296.855,355.475,554.135,1010.07,428.986062111801,175.832993930397,1610
30252FL0020044,118.59,252.9225,302.865,472.115,860.61,365.500838509317,149.812168224155,1610
30252FL0020060,157.28,335.435,401.675,626.14,1141.35,484.73801863354,198.684758507057,1610
30252FL0020062,204.04,435.16,521.1,812.3225,1480.71,628.867459627329,257.760767711517,1610
30252FL0020066,135.37,288.715,345.735,538.9375,982.41,417.229391304348,171.014451177379,1610
30252FL0020068,212.43,453.05,542.515,845.715,1541.58,654.716826086957,268.355706345524,1610
30252FL0020070,133.45,284.605,340.805,531.2725,968.43,411.29147826087,168.580742722018,1610
30252FL0020074,185.25,395.1075,473.13,737.5325,1344.39,570.972763975155,234.030588435424,1610
30252FL0070001,140.42,270.67,313.74,497.86,732.15,385.352760869565,155.057625268153,460
30252FL0070003,123.01,237.1075,274.85,436.13,641.37,337.572434782609,135.832110692385,460
30252FL0070005,144.37,278.295,322.59,511.9,752.79,396.214956521739,159.428668957685,460
30252FL0070007,138.38,266.735,309.19,490.62,721.5,379.755847826087,152.805371092745,460
30252FL0070009,173.21,333.8825,387.005,614.12,903.12,475.339043478261,191.2659921289,460
30494MO0010001,,,,,,,,0
30494MO0010002,,,,,,,,0
30494MO0010003,,,,,,,,0
30494MO0010004,,,,,,,,0
30494MO0010005,,,,,,,,0
30494MO0010006,,,,,,,,0
30494MO0020001,,,,,,,,0
30494MO0020002,,,,,,,,0
30494MO0020003,,,,,,,,0
30494MO0020004,,,,,,,,0
30494MO0020005,,,,,,,,0
30494MO0020006,,,,,,,,0
30613MO0560001,13.77,14.19,14.62,17.31,27.39,15.7303260869565,2.0775591358978,460
30613MO0570001,100.27,183.9575,211.745,333.37,473.7,260.154782608696,105.363567743929,46
30613MO0570002,134.36,246.5,283.745,446.715,634.77,348.613260869565,141.190077162421,46
30613MO0570003,158.46,290.7175,334.635,526.8425,748.62,411.139565217391,166.513165404841,46
30613MO0570004,187.08,343.23,395.085,622.0125,883.86,485.41152173913,196.59489243922,46
30613MO0570005,222.94,409.0175,470.81,741.24,1053.27,578.451086956522,234.276566810618,46
30613MO0570006,101.26,185.785,213.85,336.6825,478.41,262.740869565217,106.411840962389,46
30613MO0570007,135.72,248.9925,286.61,451.235,641.19,352.138695652174,142.618079975993,46
30613MO0570008,160.05,293.6425,338,532.1425,756.15,415.274565217391,168.187980383148,46
30613MO0570009,188.98,346.705,399.08,628.31,892.8,490.321956521739,198.583273645195,46
30613MO0570010,225.19,413.1475,475.555,748.7175,1063.89,584.284130434783,236.638316560912,46
30613MO0570011,90.57,166.165,191.265,301.1325,427.89,234.995434782609,95.1748421405228,46
30613MO0570012,121.36,222.655,256.29,403.5,573.36,314.886739130435,127.531541354449,46
30613MO0570013,143.14,262.6025,302.275,475.8975,676.23,371.382173913043,150.411382487615,46
30613MO0570014,169,310.055,356.895,561.89,798.42,438.48847826087,177.590267438123,46
30613MO0570015,201.37,369.4425,425.255,669.5175,951.36,522.482608695652,211.608759947165,46
30680IL0030001,28.39,28.39,28.39,28.39,28.39,28.39,0,13
30680IL0030002,45.76,45.76,45.76,45.76,45.76,45.76,0,13
30680IL0040001,21.58,21.58,21.58,21.58,21.58,21.58,0,13
30680IL0040002,41.15,41.15,41.15,41.15,41.15,41.15,0,13
30751MT0550006,127.42,240.5875,279.21,439.2975,640.74,342.187282608696,137.772668592703,184
30751MT0550009,102.87,194.23,225.405,354.6525,517.29,276.253804347826,111.226732283741,184
30751MT0550010,164.3,310.2175,360.015,566.44,826.2,441.223858695652,177.647947691238,184
30751MT0550011,127.66,241.045,279.735,440.125,641.97,342.833967391304,138.033230318471,184
30751MT0550012,142.25,268.58,311.695,490.4075,715.32,382.00222826087,153.803139347511,184
30751MT0550013,203.39,384.02,445.66,701.1875,1022.76,546.190380434783,219.909901454614,184
30751MT0560005,193.21,372.38,433.5,687.9325,1018.47,531.28847826087,213.710090609754,736
30751MT0560007,203.34,391.91,456.235,724.005,1071.87,559.149198369565,224.916751072395,736
30751MT0560014,162.9,313.97,365.505,580.0275,858.72,447.952880434783,180.18830561725,736
30751MT0560018,108.33,208.7825,243.055,385.7075,571.02,297.87972826087,119.821904234359,736
30751MT0560019,105.64,203.615,237.035,376.16,556.89,290.505190217391,116.85517169704,736
30751MT0560020,160.53,309.3925,360.18,571.58,846.21,441.428138586956,177.563755350244,736
30751MT0570006,203.39,384.02,445.66,701.1875,1022.76,546.190380434783,219.909901454614,184
30751MT0570007,160.06,302.21,350.72,551.8075,804.87,429.829239130435,173.059849518208,184
30751MT0570008,121.49,229.38,266.2,418.8325,610.89,326.244510869565,131.354056908898,184
30751MT0580001,36,36,36,36,39.95,36.0858695652174,0.577602264829722,184
30751MT0580002,26,26,26,26,29,26.0652173913043,0.438685264427636,184
30751MT0580003,39.95,39.95,39.95,39.95,39.95,39.95,0,4
30751MT0580004,29,29,29,29,29,29,0,4
30751MT0650001,123.67,226.88,261.155,411.165,584.25,320.865869565217,129.952857291081,46
30751MT0650002,171.08,313.8675,361.28,568.8,808.23,443.881304347826,179.774481659769,46
30751MT0650003,165.92,304.4075,350.39,551.645,783.87,430.498913043478,174.354272168011,46
30751MT0650004,203.53,373.4125,429.83,676.7175,961.59,528.097173913043,213.883320513915,46
30751MT0650005,120.03,220.2125,253.475,399.07,567.06,311.42847826087,126.130110211945,46
30751MT0650006,166.05,304.64,350.665,552.08,784.47,430.831956521739,174.489398667077,46
30751MT0650007,161.04,295.4525,340.085,535.4275,760.83,417.838260869565,169.227364313411,46
30751MT0650008,197.55,362.4275,417.185,656.81,933.3,512.563913043478,207.591308836251,46
30969OR0010001,110,201.25,232,365,519,284.869565217391,115.381417470859,46
30969OR0020001,109,201,231,363.75,516,283.586956521739,114.918826634176,46
30969OR0030001,137,251.5,289.5,456,648,355.913043478261,144.153132480237,46
30969OR0040001,146,268.5,309,486.5,690,379.478260869565,153.65643337299,46
30969OR0050001,164,300.5,346,544.75,774,424.978260869565,172.12314572621,46
30969OR0060001,170,311.75,359,565.5,803,441.152173913043,178.568252421719,46
30969OR0210001,142,260.25,299.5,470.75,669,367.739130434783,148.885404818995,46
30969OR0220001,163,299.5,345,543,771,423.739130434783,171.622510150441,46
31098KS0030001,26.92,26.92,26.92,26.92,26.92,26.92,0,4
31098KS0030002,45.09,45.09,45.09,45.09,45.09,45.09,0,4
31098KS0040001,22.6,22.6,22.6,22.6,22.6,22.6,0,4
31098KS0040002,42.8,42.8,42.8,42.8,42.8,42.8,0,4
31125OK0030001,22.53,22.53,22.53,22.53,22.53,22.53,0,5
31125OK0030002,38.14,38.14,38.14,38.14,38.14,38.14,0,5
31125OK0040001,18.32,18.32,18.32,18.32,18.32,18.32,0,5
31125OK0040002,35.14,35.14,35.14,35.14,35.14,35.14,0,5
31195SD0080001,218.28,398.4,460.96,733.9,1031.25,566.354347826087,227.490105477761,184
31195SD0080002,175.72,320.74,371.105,590.83,830.22,455.948913043478,183.143704360536,184
31195SD0080003,144.96,264.58,306.13,487.39,684.87,376.12347826087,151.080116656818,184
31195SD0080004,124.68,227.56,263.3,419.2,589.05,323.499565217391,129.942414062875,184
31195SD0080005,150.64,274.93,318.105,506.46,711.66,390.836304347826,156.989805570089,184
31195SD0080006,179.22,327.11,378.475,602.58,846.72,465.010434782609,186.783755123276,184
31195SD0080007,139.24,254.14,294.05,468.16,657.84,361.279130434783,145.117467923429,184
31195SD0080008,165.66,302.37,349.845,557,782.67,429.834347826087,172.653971649506,184
31195SD0080009,133.99,244.57,282.975,450.52,633.06,347.669782608696,139.651087172948,184
31195SD0080010,173.72,317.09,366.88,584.11,820.77,450.758913043478,181.058871616836,184
31195SD0090001,257.14,478.555,553.22,878.1075,1260.99,679.802554347826,272.691374158915,736
31195SD0090002,219.57,408.6275,472.375,749.7925,1076.73,580.465489130435,232.844577679753,736
31195SD0090003,181.24,337.29,389.91,618.895,888.75,479.126684782609,192.19433682296,736
31195SD0090004,150.9,280.84,324.655,515.32,740.01,398.942880434783,160.029945244923,736
31195SD0090005,150,279.1525,322.705,512.2175,735.57,396.54527173913,159.068156697147,736
31195SD0090006,182.29,339.2575,392.18,622.495,893.94,481.923152173913,193.316083504045,736
31195SD0090007,224.85,418.4475,483.74,767.83,1102.62,594.424891304348,238.444078231198,736
31195SD0090008,193.46,360.0375,416.21,660.64,948.69,511.443913043478,205.157501039642,736
31248WI0010001,26.75,26.82,26.82,26.82,26.82,26.8184782608696,0.010215078369105,736
31248WI0020001,33,41.85,41.85,41.85,41.85,41.6576086956522,1.29147776523684,736
31248WI0030001,29.88,29.88,29.88,29.88,36.46,30.0230434782609,0.960217366695865,736
31248WI0040001,36.46,37.2,37.2,37.2,37.2,37.1839130434783,0.107987971330539,736
31256MI0010001,27,27,27,27,27,27,0,4
31256MI0010002,29,29,29,29,29,29,0,4
31256MI0010003,24,24,24,24,24,24,0,4
31256MI0010004,29,29,29,29,29,29,0,4
31256MI0010005,34,34,34,34,34,34,0,4
31256MI0020001,19.6,19.6,20.8,22,22,20.8,1.28285396117964,8
31256MI0020002,16.2,16.2,17.1,18,18,17.1,0.962140470884728,8
31256MI0020003,17,17,18,19,19,18,1.0690449676497,8
31256MI0020004,18.8,18.8,19.9,21,21,19.9,1.17594946441467,8
31256MI0020005,22.4,22.7,22.8,22.8,22.8,22.7,0.173677673942939,184
31256MI0020006,28.4,28.4,28.4,28.4,28.4,28.4,0,184
31274WV0310001,194.56,387.24,468.56,729.36,1120.95,565.810019762846,231.343345169592,506
31274WV0310002,159.9,318.255,385.075,599.42,921.24,465.006146245059,190.126434119145,506
31274WV0320001,121.42,241.68,292.42,455.19,699.57,353.115494071146,144.37791414796,506
31274WV0330001,135.07,268.84,325.285,506.35,778.2,392.802944664032,160.605259798906,506
31274WV0330002,158.22,314.925,381.05,593.15,911.61,460.144308300395,188.138955002207,506
31274WV0330003,199.59,397.255,480.67,748.22,1149.93,580.437549407115,237.323793853529,506
31274WV0330004,199.59,397.255,480.67,748.22,1149.93,580.437549407115,237.323793853529,506
31274WV0330005,192.55,383.2525,463.715,721.83,1109.37,559.968557312253,228.954017205526,506
31274WV0330006,167.57,333.53,403.565,628.19,965.46,487.327964426877,199.253797097642,506
31274WV0340001,131.03,260.8025,315.57,491.22,754.95,381.067747035573,155.807244810722,506
31274WV0340002,167.23,332.8575,402.75,626.92,963.51,486.340770750988,198.850138789573,506
31274WV0340004,130.31,259.3775,313.84,488.53,750.81,378.981027667984,154.954418311287,506
31274WV0350001,139.1,276.855,334.995,521.46,801.42,404.5245256917,165.398407936692,506
31274WV0350002,170.93,340.22,411.65,640.78,984.81,497.095039525692,203.247015835505,506
31274WV0410011,155.59,321.3425,389.4,606.35,960.21,468.446882411067,191.830658514055,2024
31274WV0420011,185.17,382.425,463.43,721.64,1142.73,557.501719367589,228.298470328501,2024
31274WV0420012,153.43,316.9025,384.02,597.97,946.95,461.973428853755,189.180102628816,2024
31274WV0420021,195.4,403.57,489.06,761.52,1205.91,588.325054347826,240.921522738285,2024
31274WV0420031,232.16,479.515,581.07,904.8,1432.86,699.030251976285,286.255954773672,2024
31274WV0420041,276.27,570.5875,691.44,1076.69,1704.99,831.79516798419,340.623114825328,2024
31274WV0430012,154.51,319.12,386.705,602.15,953.58,465.206324110672,190.504095982956,2024
31274WV0430021,189.32,391.0025,473.82,737.81,1168.35,570.002312252964,233.417658558282,2024
31274WV0440022,195.96,404.72,490.44,763.69,1209.36,589.998246047431,241.606544879598,2024
31274WV0440031,231.01,477.11,578.175,900.3,1425.66,695.532638339921,284.823031130105,2024
31274WV0440033,226.08,466.9225,565.83,881.08,1395.21,680.68111660079,278.740994560505,2024
31274WV0440041,282.44,583.3475,706.905,1100.75,1743.12,850.401966403162,348.242769776514,2024
31274WV0440051,186.55,385.2825,466.885,727.02,1151.25,561.658532608696,230.000929226284,2024
31274WV0450001,229.26,473.5175,573.815,893.5,1414.92,690.289130434783,282.676102935621,2024
31274WV0450002,196.23,405.2825,491.135,764.76,1211.04,590.827613636364,241.945722602002,2024
31274WV0470001,206.12,410.2625,496.395,772.7,1187.55,599.428339920949,245.088488984053,506
31274WV0470003,203.86,405.7575,490.955,764.23,1174.53,592.85604743083,242.400913713007,506
31274WV0470004,173.09,344.5125,416.84,648.86,997.23,503.36162055336,205.809043778768,506
31291GA0050001,20.36,20.36,20.36,22.2025,27.73,22.2025,3.29596419883469,16
31291GA0060001,20.36,24.98,24.98,30.95,39.25,26.6966847826087,3.14291088933904,736
31291GA0070001,26.38,36.48,36.48,36.48,39.6,37.0470652173913,1.9768565925675,736
31291GA0070002,21.75,31.62,31.62,31.62,34.26,32.07,1.82119763241844,736
31291GA0080001,26.38,26.38,26.38,27.465,30.72,27.465,1.94090700446982,16
31291GA0080002,21.75,21.75,21.75,22.62,25.23,22.62,1.55630331233985,16
31319VA0010003,20.75,20.75,22.5,22.5,29.5,22.1141304347826,1.40265484770643,552
31319VA0010004,27.25,27.25,27.25,32.75,36.75,29.2989130434783,2.78426657796624,552
31410OH0050001,21.54,21.54,22,22,22,21.8105882352941,0.233357841850111,17
31410OH0050002,17.54,17.54,17.93,17.93,17.93,17.7694117647059,0.197846865916398,17
31410OH0060001,21.54,24.98,24.98,24.98,30.95,25.0408823529412,0.995917332479196,782
31410OH0060002,14.58,14.58,14.58,14.58,17.93,14.6843350383632,0.517441262317493,782
31410OH0070001,25.93,32.2,36.48,36.48,36.48,34.535831202046,2.41684660573336,782
31410OH0070002,21.32,27.92,31.64,31.64,31.64,29.9250639386189,2.19067069366806,782
31410OH0080001,25.93,25.93,25.93,26.96,26.96,26.3541176470588,0.52251864588177,17
31410OH0080002,21.32,21.32,21.32,22.2,22.2,21.6823529411765,0.446423697452385,17
31609PA0070001,281.76,516.9225,595.02,936.7825,1331.13,731.052391304348,296.080506725862,46
31609PA0070002,229.04,420.215,483.7,761.5225,1082.1,594.282391304348,240.68805258799,46
31609PA0070003,193.37,354.775,408.37,642.9275,913.58,501.732173913043,203.20471766082,46
31609PA0070004,140.53,257.82,296.77,467.235,663.92,364.623043478261,147.674110314564,46
31609PA0070006,129.92,238.3575,274.37,431.96,613.8,337.096739130435,136.526262268951,46
31609PA0070007,116.06,212.935,245.105,385.8875,548.33,301.139347826087,121.962089199011,46
31609PA0070009,305.74,560.93,645.67,1016.535,1444.44,793.286086956522,321.284950226626,46
31609PA0070010,118.76,217.8825,250.8,394.8575,561.08,308.140869565217,124.79901886769,46
31609PA0140001,239.99,438.03,506.815,806.9,1133.82,622.688043478261,250.803407022616,92
31609PA0140002,197.86,361.13,417.845,665.24,934.77,513.371739130435,206.772788752221,92
31609PA0150001,293.37,553.2,644.07,1020.3,1480.95,789.565760869565,317.827046221369,184
31609PA0150002,280.48,528.8925,615.765,975.4625,1415.85,754.863967391304,303.857969976194,184
31609PA0150003,230.68,436.9475,508.395,805.945,1171.61,623.725760869565,251.173569394273,184
31609PA0150004,229.19,434.1275,505.115,800.7475,1164.06,619.706902173913,249.555351783952,184
31609PA0150005,200.95,377.7875,435.92,690.8875,1001.57,535.635054347826,215.459094381995,184
31609PA0150006,252.42,475.9875,554.17,877.885,1274.22,679.356304347826,273.463803639571,184
31609PA0150007,222.02,420.54,489.3,775.675,1127.61,600.302989130435,241.741436388081,184
31609PA0150008,241.68,457.785,532.64,844.3825,1227.48,653.476739130435,263.154198207282,184
31609PA0150009,184.22,348.94,406,643.625,935.64,498.105597826087,200.586410339174,184
31609PA0150010,165.6,311.3275,359.23,569.3425,825.36,441.404619565217,177.554880314093,184
31609PA0150011,195.88,368.2575,424.925,673.4575,976.29,522.120815217391,210.022572174586,184
31609PA0150012,130.27,244.91,282.6,447.8875,649.29,347.243804347826,139.678449651058,184
31609PA0150013,139.83,262.8775,303.33,480.745,696.93,372.715217391304,149.924466067535,184
31609PA0150014,252.42,475.9875,554.17,877.885,1274.22,679.356304347826,273.463803639571,184
31609PA0150015,222.02,420.54,489.3,775.675,1127.61,600.302989130435,241.741436388081,184
31609PA0150017,184.22,348.94,406,643.625,935.64,498.105597826087,200.586410339174,184
31609PA0150018,165.6,311.3275,359.23,569.3425,825.36,441.404619565217,177.554880314093,184
31609PA0150022,219.75,416.24,484.3,767.75,1116.08,594.166956521739,239.270317659945,184
31609PA0150023,204.61,384.6775,443.87,703.4825,1019.82,545.398804347826,219.38649671694,184
31609PA0150024,178.14,334.91,386.45,612.475,887.9,474.845815217391,191.006439691711,184
31609PA0150046,217.46,408.8425,471.75,747.68,1083.9,579.663423913044,233.169460277811,184
31957AZ0010001,27.34,29.59,29.81,31.15,32.35,30.14,1.61028982898525,7
31957AZ0010002,27.34,29.59,29.81,31.15,32.35,30.14,1.61028982898525,7
31957AZ0010003,27.34,29.59,29.81,31.15,32.35,30.14,1.61028982898525,7
31957AZ0010004,27.34,29.59,29.81,31.15,32.35,30.14,1.61028982898525,7
32225MT0010001,237.05,437.93,507.89,806.73,1152.9,623.335434782609,250.475268641243,184
32225MT0010002,176.44,325.96,378.025,600.46,858.12,463.956141304348,186.432822316623,184
32225MT0010003,136.15,251.52,291.695,463.33,662.13,357.999673913043,143.855483048689,184
32225MT0010004,138.21,255.33,296.115,470.36,672.18,363.428804347826,146.037447861148,184
32225MT0020002,216.73,400.39,464.34,737.57,1054.05,569.896195652174,229.001238256811,184
32225MT0020003,157.23,290.48,336.87,535.09,764.7,413.445217391304,166.135030990929,184
32225MT0020004,125.64,232.12,269.19,427.59,611.07,330.386141304348,132.760178035111,184
32225MT0020005,210.78,389.4,451.595,717.31,1025.1,554.244239130435,222.712057860273,184
32225MT0020006,157.88,291.67,338.255,537.29,767.82,415.1425,166.817523431354,184
32225MT0020007,127.23,235.05,272.6,432.99,618.81,334.562989130435,134.438201758686,184
32225MT0030001,105.9,195.65,226.9,360.4,515.07,278.474836956522,111.900509284432,184
32225MT0040001,253.15,482.3425,557.275,885.13,1299.75,684.258233695652,274.788943701433,736
32225MT0040002,188.88,359.8875,415.79,660.42,969.78,510.541616847826,205.027404534212,736
32225MT0040003,146.15,278.4775,321.74,511.0125,750.39,395.051019021739,158.647942084995,736
32225MT0040004,148.34,282.65,326.55,518.675,761.64,400.966956521739,161.023552312797,736
32225MT0050002,231.6,441.2875,509.84,809.7775,1189.11,626.009796195652,251.397591044989,736
32225MT0050003,168.51,321.0625,370.945,589.18,865.17,455.472989130435,182.912666898357,736
32225MT0050004,135.02,257.2525,297.22,472.075,693.21,364.947445652174,146.558893455434,736
32225MT0050005,225.29,429.24,495.935,787.7,1156.68,608.935475543478,244.540563923712,736
32225MT0050006,169.2,322.3775,372.46,591.575,868.68,457.327690217391,183.657395157446,736
32225MT0050007,136.7,260.4775,300.94,477.99,701.91,369.516711956522,148.393958515392,736
32536OR0020002,172.97,315.71,365.29,581.57,817.2,448.802608695652,180.435970499453,138
32536OR0020004,145.14,264.91,306.515,488,685.71,376.589347826087,151.403389871347,138
32536OR0020006,115.27,210.39,243.435,387.57,544.59,299.086739130435,120.244564252838,138
32536OR0020008,166.46,303.82,351.53,559.67,786.42,431.89847826087,173.640018563039,138
32536OR0020009,149.21,272.34,315.11,501.68,704.94,387.150217391304,155.649443720848,138
32536OR0020010,143.43,261.79,302.905,482.25,677.64,372.15652173913,149.6219154956,138
32536OR0020011,140.09,255.69,295.84,471,661.83,363.473913043478,146.130473424979,138
32536OR0020012,120.94,220.73,255.395,406.61,571.35,313.783260869565,126.152535825201,138
32536OR0020013,119.3,217.74,251.935,401.1,563.61,309.532173913043,124.443542874361,138
32536OR0040001,164.33,299.94,347.04,552.52,776.37,426.379130434783,171.42116518164,138
32536OR0040002,137.89,251.68,291.195,463.62,651.45,357.773695652174,143.838870410564,138
32536OR0040003,109.51,199.88,231.27,368.2,517.38,284.143043478261,114.236582266347,138
32561PA0090002,25.62,99.99,99.99,99.99,99.99,98.4320531400966,10.4711689215257,414
32561PA0100002,19.97,99.99,99.99,99.99,99.99,98.3001207729469,11.3547399510442,414
32561PA0120002,25.62,26.7,33.03,33.42,40.53,31.647270531401,4.78269849359446,414
32561PA0140002,17.14,17.33,21.76,22.02,27.24,20.8153381642512,3.25947005550795,414
32561PA0200001,24.64,25.78,36.49,36.91,44.77,33.2527777777778,6.97168752096399,414
32673TX0630001,95.52,192.4775,238.19,366.8025,563.85,286.724275362319,119.087475472589,138
32673TX0630002,128.25,258.445,319.83,492.5075,757.08,384.991739130435,159.902431861437,138
